date,division,district,upazila,disease,cases,deaths,population
2023-09-19,Dhaka,Dhaka District,Dhamrai,Dengue,9,0,200000
2023-09-19,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-09-19,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-09-19,Khulna,Jashore,Jashore Sadar,Dengue,10,0,200000
2023-09-19,Khulna,Jashore,Jashore Sadar,Diarrhea,0,0,200000
2023-09-20,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-09-20,Dhaka,Dhaka District,Dhamrai,Dengue,16,0,200000
2023-09-20,Dhaka,Dhaka District,Dhamrai,Diarrhea,0,0,200000
2023-09-20,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-09-20,Khulna,Jashore,Jashore Sadar,Dengue,10,0,200000
2023-09-20,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-09-21,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-09-21,Dhaka,Dhaka District,Dhamrai,Dengue,10,0,200000
2023-09-21,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-09-21,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-09-21,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-09-21,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-09-24,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-09-24,Dhaka,Dhaka District,Dhamrai,Dengue,7,0,200000
2023-09-24,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-09-24,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-09-24,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-09-24,Khulna,Jashore,Jashore Sadar,Diarrhea,8,0,200000
2023-09-25,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-09-25,Dhaka,Dhaka District,Dhamrai,Dengue,11,0,200000
2023-09-25,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-09-25,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-09-25,Khulna,Jashore,Jashore Sadar,Dengue,8,0,200000
2023-09-25,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-09-26,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-09-26,Dhaka,Dhaka District,Dhamrai,Dengue,7,0,200000
2023-09-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-09-26,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-09-26,Khulna,Jashore,Jashore Sadar,Dengue,7,0,200000
2023-09-26,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-09-27,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-09-27,Dhaka,Dhaka District,Dhamrai,Dengue,16,0,200000
2023-09-27,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-09-27,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-09-27,Khulna,Jashore,Jashore Sadar,Dengue,10,0,200000
2023-09-27,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-09-28,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-09-28,Dhaka,Dhaka District,Dhamrai,Dengue,16,0,200000
2023-09-28,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-09-28,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-09-28,Khulna,Jashore,Jashore Sadar,Dengue,10,0,200000
2023-09-28,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-10-01,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-01,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-01,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-10-01,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-10-01,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-10-01,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-02,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-02,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-10-02,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-10-02,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-10-02,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-10-02,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-03,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-03,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-10-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-10-03,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-03,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-10-03,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-04,Dhaka,Dhaka District,Dhamrai,Measles,6,0,200000
2023-10-04,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-10-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-10-04,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-10-04,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-10-04,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-10-05,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-10-05,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-10-05,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-10-05,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-10-05,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-08,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-08,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-08,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-10-08,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-08,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-10-08,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-10-09,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-09,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-10-09,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-10-09,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-10-09,Khulna,Jashore,Jashore Sadar,Dengue,0,0,200000
2023-10-09,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-10-10,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-10,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-10-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-10-10,Khulna,Jashore,Jashore Sadar,Measles,5,0,200000
2023-10-10,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-10-10,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-11,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-11,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-10-11,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-11,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2023-10-11,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-10-12,Dhaka,Dhaka District,Dhamrai,Measles,5,0,200000
2023-10-12,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-10-12,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2023-10-12,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-10-12,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-10-12,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-10-15,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-10-15,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-15,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-10-15,Khulna,Jashore,Jashore Sadar,Measles,7,0,200000
2023-10-15,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-10-15,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2023-10-16,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-10-16,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-16,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-10-16,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-16,Khulna,Jashore,Jashore Sadar,Dengue,0,0,200000
2023-10-16,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-17,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-10-17,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-17,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-10-17,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-10-17,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-10-17,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-18,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-18,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-10-18,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-10-18,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-18,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-10-18,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-10-19,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-19,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-10-19,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-10-19,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-19,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-10-19,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-10-22,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-10-22,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-10-22,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-10-22,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-10-22,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-10-22,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-10-23,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-23,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-10-23,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-10-23,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-10-23,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2023-10-23,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-10-24,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-24,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-10-24,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-10-24,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-10-24,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-10-24,Khulna,Jashore,Jashore Sadar,Diarrhea,0,0,200000
2023-10-25,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-25,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-10-25,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-10-25,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-10-25,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-10-25,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-10-26,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-10-26,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-10-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-10-26,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-10-26,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-10-26,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-10-29,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-10-29,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-29,Dhaka,Dhaka District,Dhamrai,Diarrhea,0,0,200000
2023-10-29,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-10-29,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-10-29,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-10-30,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-10-30,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-10-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-10-30,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-10-30,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-10-30,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-10-31,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-10-31,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-10-31,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-10-31,Khulna,Jashore,Jashore Sadar,Measles,6,0,200000
2023-10-31,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-10-31,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-11-01,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-01,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-01,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-11-01,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-01,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-01,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-11-02,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-02,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-11-02,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-11-02,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-11-02,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-02,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-05,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-11-05,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-11-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-11-05,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-11-05,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-11-05,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-11-06,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-06,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-11-06,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-11-06,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-11-06,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-11-06,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-11-07,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-07,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2023-11-07,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-11-07,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-07,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-11-07,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-08,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-08,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-11-08,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-11-08,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-08,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2023-11-08,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-09,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-09,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-11-09,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-11-09,Khulna,Jashore,Jashore Sadar,Measles,5,0,200000
2023-11-09,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-09,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-12,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-11-12,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-12,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-11-12,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-11-12,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-12,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-11-13,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-13,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-13,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-11-13,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-13,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-13,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-11-14,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-11-14,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-14,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-11-14,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-14,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-14,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-11-15,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-15,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-15,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-11-15,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-11-15,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-15,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-16,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-11-16,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-11-16,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-11-16,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-11-16,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-11-16,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-11-19,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-11-19,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-11-19,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-11-19,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-11-19,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-19,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-20,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-20,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-11-20,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-11-20,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-11-20,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-20,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-11-21,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-21,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-21,Dhaka,Dhaka District,Dhamrai,Diarrhea,0,0,200000
2023-11-21,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-11-21,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-21,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2023-11-22,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-22,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-11-22,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-11-22,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-22,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-22,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-11-23,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-23,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-23,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-11-23,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2023-11-23,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-11-23,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2023-11-26,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-11-26,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-11-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2023-11-26,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-11-26,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-26,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-11-27,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2023-11-27,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-27,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-11-27,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-27,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-11-27,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-11-28,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-28,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2023-11-28,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-11-28,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-28,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-11-28,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-11-29,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-11-29,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-11-29,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-11-29,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-11-29,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-11-29,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2023-11-30,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-11-30,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2023-11-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-11-30,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2023-11-30,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-11-30,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2023-12-03,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-12-03,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2023-12-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2023-12-03,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-12-03,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-12-03,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-12-04,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-12-04,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-12-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2023-12-04,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-12-04,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-12-04,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2023-12-05,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2023-12-05,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-12-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2023-12-05,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-12-05,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2023-12-05,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2023-12-06,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-12-06,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2023-12-06,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2023-12-06,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-12-06,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2023-12-06,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2023-12-07,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2023-12-07,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-12-07,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2023-12-07,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2023-12-07,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-12-07,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-12-10,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2023-12-10,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2023-12-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2023-12-10,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2023-12-10,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2023-12-10,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2023-12-11,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2023-12-11,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2023-12-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2023-12-11,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2023-12-11,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2023-12-11,Khulna,Jashore,Jashore Sadar,Diarrhea,8,0,200000
